2017-05-15T00:15:34.00,40.233947,-104.994430,0.000000,0.000000,0.000000,0.000000,23.790008,29.230010,8287,8549,0
2017-05-15T00:15:35.00,40.233947,-104.994422,1576.300048,0.000000,0.000000,5.000000,23.769989,29.109985,8296,8610,6670
2017-05-15T00:15:36.00,40.233943,-104.994422,1575.500000,0.000000,0.000000,5.000000,23.769989,29.089996,8741,8979,6952
2017-05-15T00:15:37.00,40.233943,-104.994415,1574.800048,0.000000,0.000000,5.000000,23.790008,29.170013,8765,9040,7023
2017-05-15T00:15:38.00,40.233943,-104.994415,1574.199951,0.000000,0.000000,5.000000,23.769989,29.149993,8556,8865,6812
2017-05-15T00:15:39.00,40.233943,-104.994407,1573.500000,0.000000,0.000000,5.000000,23.769989,29.190002,8325,8659,6654
2017-05-15T00:15:40.00,40.233943,-104.994407,1572.900024,0.000000,0.000000,5.000000,23.769989,29.049987,8631,9110,6981
2017-05-15T00:15:41.00,40.233943,-104.994400,1572.300048,0.000000,0.000000,5.000000,23.769989,29.149993,9324,9598,7414
2017-05-15T00:15:42.00,40.233940,-104.994400,1571.699951,0.000000,0.000000,5.000000,23.750000,29.070007,9488,9779,7571
2017-05-15T00:15:43.00,40.233940,-104.994400,1571.099975,0.000000,0.000000,5.000000,23.769989,29.350006,9554,9859,7644
2017-05-15T00:15:44.00,40.233940,-104.994392,1570.500000,0.000000,0.000000,5.000000,23.750000,29.230010,9565,9875,7653
2017-05-15T00:15:45.00,40.233940,-104.994392,1570.000000,0.000000,0.000000,5.000000,23.709991,28.790008,10025,10336,7989
2017-05-15T00:15:46.00,40.233940,-104.994384,1569.400024,0.000000,0.000000,5.000000,23.690002,28.470001,10417,9855,8003
2017-05-15T00:15:47.00,40.233940,-104.994384,1568.900024,0.000000,0.000000,5.000000,23.670013,28.450012,9597,9865,7620
2017-05-15T00:15:48.00,40.233940,-104.994384,1568.400024,0.000000,0.000000,5.000000,23.630004,28.130004,9581,9854,7603
2017-05-15T00:15:49.00,40.233936,-104.994377,1568.000000,0.000000,0.000000,5.000000,23.630004,28.369995,9574,9838,7583
2017-05-15T00:15:50.00,40.233936,-104.994377,1567.599975,0.000000,0.000000,5.000000,23.630004,28.470001,9542,9823,7568
2017-05-15T00:15:51.00,40.233936,-104.994369,1567.199951,0.000000,0.000000,5.000000,23.630004,28.350006,9550,9811,7578
2017-05-15T00:15:52.00,40.233932,-104.994369,1566.800048,0.000000,0.000000,5.000000,23.609985,28.589996,10233,10155,7667
2017-05-15T00:15:53.00,40.233932,-104.994369,1566.300048,0.000000,0.000000,5.000000,23.589996,28.089996,12981,13380,10506
2017-05-15T00:15:54.00,40.233932,-104.994361,1565.800048,0.000000,0.000000,5.000000,23.570007,28.029998,13157,13354,10704
2017-05-15T00:15:55.00,40.233932,-104.994361,1565.400024,0.000000,0.000000,5.000000,23.529998,28.389984,12655,12234,9820
2017-05-15T00:15:56.00,40.233932,-104.994361,1564.900024,0.000000,0.000000,5.000000,23.489990,27.410003,11637,10252,8699
2017-05-15T00:15:57.00,40.233932,-104.994361,1564.500000,0.000000,0.000000,5.000000,23.489990,19.589996,9315,8519,7339
2017-05-15T00:15:58.00,40.233932,-104.994354,1564.099975,0.000000,0.000000,5.000000,23.510009,18.149993,8306,7377,6405
2017-05-15T00:15:59.00,40.233943,-104.994148,1528.599975,0.000000,0.000000,5.000000,23.489990,18.649993,8040,6926,5946
2017-05-15T00:16:00.00,40.233940,-104.994132,1527.800048,3.889200,90.199996,5.000000,23.450012,18.950012,8006,6787,5843
2017-05-15T00:16:01.00,40.233940,-104.994110,1526.599975,5.370800,90.199996,5.000000,23.470001,18.750000,7964,6573,5736
2017-05-15T00:16:02.00,40.233936,-104.994094,1526.500000,5.741200,91.099998,5.000000,23.470001,18.609985,7962,6514,5700
2017-05-15T00:16:03.00,40.233936,-104.994071,1526.500000,5.741200,90.199996,5.000000,23.450012,18.269989,7951,6458,5678
2017-05-15T00:16:04.00,40.233928,-104.994041,1527.099975,7.037600,89.800003,5.000000,23.410003,18.670013,8060,6551,5702
2017-05-15T00:16:05.00,40.233928,-104.994010,1527.699951,8.889600,92.500000,5.000000,23.429992,18.709991,8272,6781,5823
2017-05-15T00:16:06.00,40.233924,-104.993980,1528.099975,10.000801,87.300003,5.000000,23.390014,18.510009,8256,6723,5795
2017-05-15T00:16:07.00,40.233921,-104.993949,1529.000000,10.186000,87.300003,5.000000,23.369995,18.829986,8323,6795,5841
2017-05-15T00:16:08.00,40.233921,-104.993919,1529.599975,9.815601,88.699996,5.000000,23.390014,18.609985,8386,6839,5882
2017-05-15T00:16:09.00,40.233921,-104.993888,1530.099975,9.445200,84.699996,5.000000,23.390014,18.470001,8341,6782,5882
2017-05-15T00:16:10.00,40.233921,-104.993865,1530.099975,8.334001,79.800003,5.000000,23.369995,18.269989,8325,6708,5828
2017-05-15T00:16:11.00,40.233921,-104.993850,1530.199951,6.852400,88.400001,5.000000,23.369995,17.850006,8351,6736,5886
2017-05-15T00:16:12.00,40.233917,-104.993835,1530.199951,5.741200,94.599998,5.000000,23.329986,17.950012,8238,6623,5798
2017-05-15T00:16:13.00,40.233917,-104.993835,1530.199951,5.000400,100.599998,5.000000,23.329986,18.010009,8334,6827,5907
2017-05-15T00:16:14.00,40.233917,-104.993835,1530.199951,0.000000,100.599998,5.000000,23.329986,18.250000,8454,6931,6008
2017-05-15T00:16:15.00,40.233924,-104.993835,1530.199951,0.000000,100.599998,5.000000,23.309997,18.570007,8373,6799,5910
2017-05-15T00:16:16.00,40.233928,-104.993850,1530.199951,2.963200,91.000000,5.000000,23.309997,18.570007,8369,6818,5884
2017-05-15T00:16:17.00,40.233936,-104.993865,1530.199951,5.000400,49.400001,5.000000,23.309997,18.510009,8406,6895,5922
2017-05-15T00:16:18.00,40.233940,-104.993888,1530.099975,5.741200,291.299987,5.000000,23.309997,18.769989,8411,6854,5909
2017-05-15T00:16:19.00,40.233940,-104.993911,1530.199951,6.482000,281.899993,5.000000,23.290008,18.250000,8181,6689,5805
2017-05-15T00:16:20.00,40.233943,-104.993934,1530.199951,7.593200,273.799987,5.000000,23.290008,18.670013,8181,6649,5786
2017-05-15T00:16:21.00,40.233947,-104.993965,1530.199951,7.963600,279.799987,5.000000,23.290008,18.510009,8195,6689,5841
2017-05-15T00:16:22.00,40.233951,-104.993988,1530.199951,8.519200,282.799987,5.000000,23.290008,18.290008,8124,6586,5828
2017-05-15T00:16:23.00,40.233955,-104.994010,1530.099975,8.889600,282.600006,5.000000,23.269989,18.369995,8076,6581,5825
2017-05-15T00:16:24.00,40.233963,-104.994033,1529.900024,7.593200,281.100006,5.000000,23.250000,18.049987,8029,6718,5887
2017-05-15T00:16:25.00,40.233966,-104.994049,1529.800048,6.296800,284.700012,5.000000,23.269989,17.950012,8451,7354,6248
2017-05-15T00:16:26.00,40.233974,-104.994064,1529.599975,5.185600,295.500000,5.000000,23.269989,24.109985,11085,9969,8824
2017-05-15T00:16:27.00,40.233982,-104.994079,1529.400024,5.000400,300.899993,5.000000,23.269989,27.850006,12020,11425,9222
2017-05-15T00:16:28.00,40.233993,-104.994094,1529.300048,5.741200,307.500000,5.000000,23.269989,21.970001,10416,9458,8033
2017-05-15T00:16:29.00,40.234001,-104.994110,1529.199951,5.926400,306.500000,5.000000,23.250000,19.190002,9709,8978,7567
2017-05-15T00:16:30.00,40.234001,-104.994117,1529.099975,4.630000,307.500000,5.000000,23.230010,23.890014,10136,9180,7720
2017-05-15T00:16:31.00,40.234001,-104.994117,1529.099975,2.407600,288.000000,5.000000,23.230010,26.829986,10346,9417,7932
2017-05-15T00:16:32.00,40.234001,-104.994117,1529.099975,0.000000,288.000000,5.000000,23.230010,26.929992,10391,9446,7989
2017-05-15T00:16:33.00,40.234001,-104.994117,1529.099975,0.000000,288.000000,5.000000,23.190002,27.170013,10731,9797,8308
2017-05-15T00:16:34.00,40.234001,-104.994117,1529.099975,0.000000,288.000000,5.000000,23.190002,27.989990,11389,10691,8831
2017-05-15T00:16:35.00,40.234001,-104.994117,1529.099975,0.000000,288.000000,5.000000,23.170013,27.829986,12181,11357,9341
